# 10 seconds đầu
relative_time_s,packet_id,device_timestamp_us,emg
176.407956,261349,176407968,928
176.408628,261350,176408640,921
176.409304,261351,176409316,910
176.409980,261352,176409992,899
176.410656,261353,176410668,888
176.411328,261354,176411340,878
176.412004,261355,176412016,867
176.412680,261356,176412692,856
176.413356,261357,176413368,845
176.414028,261358,176414040,834
176.414704,261359,176414716,823
176.415380,261360,176415392,812
176.416056,261361,176416068,801
176.416728,261362,176416740,930
176.417404,261363,176417416,930
176.418080,261364,176418092,930
176.418756,261365,176418768,930
176.419428,261366,176419440,930
176.420104,261367,176420116,930
176.420780,261368,176420792,930
176.421456,261369,176421468,930
176.422128,261370,176422140,930
176.422804,261371,176422816,930
176.423480,261372,176423492,930
176.424156,261373,176424168,930
176.424828,261374,176424840,930
176.425504,261375,176425516,930
176.426180,261376,176426192,930
176.426856,261377,176426868,930
176.427528,261378,176427540,930
176.428204,261379,176428216,930
176.428880,261380,176428892,930
176.429556,261381,176429568,929
176.430228,261382,176430240,929
176.430904,261383,176430916,926
176.431580,261384,176431592,915
176.432256,261385,176432268,903
176.432928,261386,176432940,891
176.433604,261387,176433616,880
176.434280,261388,176434292,868
176.434956,261389,176434968,857
176.435628,261390,176435640,845
176.436304,261391,176436316,834
176.436980,261392,176436992,850
176.437656,261393,176437668,917
176.438328,261394,176438340,912
176.439004,261395,176439016,909
176.439680,261396,176439692,907
176.440356,261397,176440368,903
176.441028,261398,176441040,899
176.441704,261399,176441716,893
176.442380,261400,176442392,887
176.443056,261401,176443068,880
176.443728,261402,176443740,872
176.444412,261403,176444424,864
176.445080,261404,176445092,856
176.445756,261405,176445768,847
176.446428,261406,176446440,839
176.447104,261407,176447116,829
176.447780,261408,176447792,820
176.448456,261409,176448468,810
176.449128,261410,176449140,800
176.449804,261411,176449816,790
176.450480,261412,176450492,780
176.451156,261413,176451168,770
176.451828,261414,176451840,761
176.452504,261415,176452516,751
176.453180,261416,176453192,741
176.453856,261417,176453868,731
176.454528,261418,176454540,721
176.455204,261419,176455216,929
176.455880,261420,176455892,930
176.456556,261421,176456568,930
176.457228,261422,176457240,931
176.457904,261423,176457916,930
176.458580,261424,176458592,930
176.459256,261425,176459268,930
176.459928,261426,176459940,930
176.460604,261427,176460616,931
176.461280,261428,176461292,931
176.461956,261429,176461968,930
176.462628,261430,176462640,930
176.463304,261431,176463316,931
176.463980,261432,176463992,930
176.464656,261433,176464668,931
176.465328,261434,176465340,930
176.466004,261435,176466016,930
176.466680,261436,176466692,930
176.467356,261437,176467368,930
176.468028,261438,176468040,930
176.468704,261439,176468716,930
176.469380,261440,176469392,930
176.470056,261441,176470068,930
176.470728,261442,176470740,930
176.471404,261443,176471416,930
176.472080,261444,176472092,929
176.472756,261445,176472768,921
176.473428,261446,176473440,909
176.474112,261447,176474124,897
176.474780,261448,176474792,884
176.475456,261449,176475468,872
176.476128,261450,176476140,860
176.476804,261451,176476816,848
176.477480,261452,176477492,837
176.478156,261453,176478168,853
176.478828,261454,176478840,877
176.479504,261455,176479516,867
176.480180,261456,176480192,861
176.480856,261457,176480868,854
176.481528,261458,176481540,847
176.482204,261459,176482216,840
176.482880,261460,176482892,832
176.483556,261461,176483568,824
176.484228,261462,176484240,815
176.484904,261463,176484916,807
176.485580,261464,176485592,798
176.486256,261465,176486268,788
176.486928,261466,176486940,779
176.487604,261467,176487616,770
176.488280,261468,176488292,760
176.488956,261469,176488968,750
176.489628,261470,176489640,741
176.490304,261471,176490316,731
176.490980,261472,176490992,722
176.491656,261473,176491668,712
176.492328,261474,176492340,702
176.493004,261475,176493016,693
176.493680,261476,176493692,683
176.494356,261477,176494368,809
176.495028,261478,176495040,930
